 1      LUNA LOCALE
 2      APACHE-ARAGON LOCALE
 3      RESERVE LOCALE
 4      GLENWOOD LOCALE
 5      UPPER GILA LOCALE
 6      CLIFF-GILA LOCALE
 7      REDROCK LOCALE
 8      VIRDEN VALLEY LOCALE
 9      SAN SIMON LOCALE
 1      LUNA
   33.49
       1       7       1       1
       5       3      28      29       6       1      25
      0.
    2007   100.0    10.0     0.0     2.0     0.0     0.0     0.0
    2008   100.0    10.0     0.0     2.0     0.0     0.0     0.0
    2009   100.0    10.0     0.0     2.0     0.0     0.0     0.0
    2010   100.0    10.0     0.0     2.0     0.0     0.0     0.0
    2011   100.0    10.0     0.0     2.0     0.0     0.0     0.0
    2012   100.0    10.0     0.0     2.0     0.0     0.0     0.0
    2013   100.0    10.0     0.0     2.0     0.0     0.0     0.0
    2014    99.7    10.0     0.3     2.0     0.0     0.0     0.0
    2015    99.7    10.0     0.3     2.0     0.0     0.0     0.0
    2016   100.0    10.0     0.0     2.0     0.0     0.0     0.0
    2017    99.1    10.0     0.9     2.0     0.0     0.0     0.0
    2018    85.4    10.0    14.6     2.0     0.0     0.0     0.0
    2019    99.1    10.0     0.9     2.0     0.0     0.0     0.0
    2020    97.0    10.0     3.0     2.0     0.0     0.0     0.0
    2021    91.2    10.0     6.5     2.0     2.2     0.0     0.0
    2022    93.1    10.0     6.9     2.0     0.0     0.0     0.0
    2023    96.5    10.0     2.7     2.0     0.8     0.0     0.0
    2024    78.0    10.0    22.0     2.0     0.8     0.0     0.0
       0
 2      APACHE-ARAGON
   33.84
       2      11       2       2
       5      26       4       6      28      29      19       1       2       3
      25
      0.
    1968  151.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    0.70    0.00    0.00   58.50   18.10    4.30   16.40    2.00
     0.0
    1969  183.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1970  143.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1971  106.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1972   47.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1973  104.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1974  125.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1975  231.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1976  233.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1977  203.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1978  137.50     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1979   97.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1980  152.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1981  155.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1982  116.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1983  219.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1984  123.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1985  141.10     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1986  144.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1987  158.20     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1988  178.30     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1989  139.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1990  155.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1991  157.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1992  116.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1993  190.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1994   86.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
    1995  144.00     0.0     0.0     0.0      0.      0.
    0.00    0.00    1.10    0.00    0.00   58.40   18.00    4.20   16.30    2.00
     0.0
