      30       1      30
 1    Alfalfa
       4    1975       6      10       9      30
       4    1976       6      10       9      30
       4    1977       6      10       9      30
       4    1978       6      10       9      30
       4    1979       6      10       9      30
       4    1980       6      10       9      30
       4    1981       6      10       9      30
       4    1982       6      10       9      30
       4    1983       6      10       9      30
       4    1984       6      10       9      30
       4    1985       6      10       9      30
       4    1986       6      10       9      30
       4    1987       6      10       9      30
       4    1988       6      10       9      30
       4    1989       6      10       9      30
       4    1990       6      10       9      30
       4    1991       6      10       9      30
       4    1992       6      10       9      30
       4    1993       6      10       9      30
       4    1994       6      10       9      30
       4    1995       6      10       9      30
       4    1996       6      10       9      30
       4    1997       6      10       9      30
       4    1998       6      10       9      30
       4    1999       6      10       9      30
       4    2000       6      10       9      30
       4    2001       6      10       9      30
       4    2002       6      10       9      30
       4    2003       6      10       9      30
       4    2004       6      10       9      30
       4    2005       6      10       9      30
       4    2006       6      10       9      30
       4    2007       6      10       9      30
       4    2008       6      10       9      30
       4    2009       6      10       9      30
       4    2010       6      10       9      30
       4    2011       6      10       9      30
       4    2012       6      10       9      30
       4    2013       6      10       9      30
       4    2014       6      10       9      30
       4    2015       6      10       9      30
       4    2016       6      10       9      30
       4    2017       6      10       9      30
       4    2018       6      10       9      30
       4    2019       6      10       9      30
       4    2020       6      10       9      30
       4    2021       6      10       9      30
       4    2022       6      10       9      30
       4    2023       6      10       9      30
       4    2024       6      10       9      30
       5    1968       5      20      10       1
       5    1969       5      20      10       1
       5    1970       5      20      10       1
       5    1971       5      20      10       1
       5    1972       5      20      10       1
       5    1973       5      20      10       1
       5    1974       5      20      10       1
       5    1975       5      20      10       1
       5    1976       5      20      10       1
       5    1977       5      20      10       1
       5    1978       5      20      10       1
       5    1979       5      20      10       1
       5    1980       5      20      10       1
       5    1981       5      20      10       1
       5    1982       5      20      10       1
       5    1983       5      20      10       1
       5    1984       5      20      10       1
       5    1985       5      20      10       1
       5    1986       5      20      10       1
       5    1987       5      20      10       1
       5    1988       5      20      10       1
       5    1989       5      20      10       1
       5    1990       5      20      10       1
       5    1991       5      20      10       1
       5    1992       5      20      10       1
       5    1993       5      20      10       1
       5    1994       5      20      10       1
       5    1995       5      20      10       1
       5    1996       5      20      10       1
       5    1997       5      20      10       1
       5    1998       5      20      10       1
       5    1999       5      20      10       1
       5    2000       5      20      10       1
       5    2001       5      20      10       1
       5    2002       5      20      10       1
       5    2003       5      20      10       1
       5    2004       5      20      10       1
       5    2005       5      20      10       1
       5    2006       5      20      10       1
       5    2007       5      20      10       1
       5    2008       5      20      10       1
       5    2009       5      20      10       1
       5    2010       5      20      10       1
       5    2011       5      20      10       1
       5    2012       5      20      10       1
       5    2013       5      20      10       1
       5    2014       5      20      10       1
       5    2015       5      20      10       1
       5    2016       5      20      10       1
       5    2017       5      20      10       1
       5    2018       5      20      10       1
       5    2019       5      20      10       1
       5    2020       5      20      10       1
       5    2021       5      20      10       1
       5    2022       5      20      10       1
       5    2023       5      20      10       1
       5    2024       5      20      10       1
       6    1968       5      20      10       1
       6    1969       5      20      10       1
       6    1970       5      20      10       1
       6    1971       5      20      10       1
       6    1972       5      20      10       1
       6    1973       5      20      10       1
       6    1974       5      20      10       1
       6    1975       5      20      10       1
       6    1976       5      20      10       1
       6    1977       5      20      10       1
       6    1978       5      20      10       1
       6    1979       5      20      10       1
       6    1980       5      20      10       1
       6    1981       5      20      10       1
       6    1982       5      20      10       1
       6    1983       5      20      10       1
       6    1984       5      20      10       1
       6    1985       5      20      10       1
       6    1986       5      20      10       1
       6    1987       5      20      10       1
       6    1988       5      20      10       1
       6    1989       5      20      10       1
       6    1990       5      20      10       1
       6    1991       5      20      10       1
       6    1992       5      20      10       1
       6    1993       5      20      10       1
       6    1994       5      20      10       1
       6    1995       5      20      10       1
       6    1996       5      20      10       1
